ID	Style	Category	Artist	Title	Year	Image URL	Painting Info URL	Artist Info URL	Is painting	Face/body	Ave. art rating	Art (image+title): agreeableness	Art (image+title): anger	Art (image+title): anticipation	Art (image+title): arrogance	Art (image+title): disagreeableness	Art (image+title): disgust	Art (image+title): fear	Art (image+title): gratitude	Art (image+title): happiness	Art (image+title): humility	Art (image+title): love	Art (image+title): optimism	Art (image+title): pessimism	Art (image+title): regret	Art (image+title): sadness	Art (image+title): shame	Art (image+title): shyness	Art (image+title): surprise	Art (image+title): trust	Art (image+title): neutral	ImageOnly: agreeableness	ImageOnly: anger	ImageOnly: anticipation	ImageOnly: arrogance	ImageOnly: disagreeableness	ImageOnly: disgust	ImageOnly: fear	ImageOnly: gratitude	ImageOnly: happiness	ImageOnly: humility	ImageOnly: love	ImageOnly: optimism	ImageOnly: pessimism	ImageOnly: regret	ImageOnly: sadness	ImageOnly: shame	ImageOnly: shyness	ImageOnly: surprise	ImageOnly: trust	ImageOnly: neutral	TitleOnly: agreeableness	TitleOnly: anger	TitleOnly: anticipation	TitleOnly: arrogance	TitleOnly: disagreeableness	TitleOnly: disgust	TitleOnly: fear	TitleOnly: gratitude	TitleOnly: happiness	TitleOnly: humility	TitleOnly: love	TitleOnly: optimism	TitleOnly: pessimism	TitleOnly: regret	TitleOnly: sadness	TitleOnly: shame	TitleOnly: shyness	TitleOnly: surprise	TitleOnly: trust	TitleOnly: neutral
57726e47edc2cb3880b699f7	Post Renaissance Art	Realism	Charles-Francois Daubigny	French Coastal Scene	1868	https://use2-uploads3.wikiart.org/images/charles-francois-daubigny/french-coastal-scene-1868.jpg	https://www.wikiart.org/en/charles-francois-daubigny/french-coastal-scene-1868	https://www.wikiart.org/en/charles-francois-daubigny	yes	none	1.70	0	0	0.200	0	0	0	0	0.200	0.500	0.400	0	0	0	0	0.200	0	0	0.200	0	0	0	0	0.200	0	0	0	0	0.100	0.300	0.600	0	0	0	0	0.200	0	0	0.100	0.100	0	0	0	0.500	0	0.100	0	0	0	0.300	0.100	0	0.100	0	0	0.100	0	0	0.100	0.100	0
57728984edc2cb38800de804	Post Renaissance Art	Rococo	Joseph-Marie Vien	Greek Woman at the Bath	1767	https://use2-uploads7.wikiart.org/images/joseph-marie-vien/greek-woman-at-the-bath-1767.jpg	https://www.wikiart.org/en/joseph-marie-vien/greek-woman-at-the-bath-1767	https://www.wikiart.org/en/joseph-marie-vien	yes	face	1.82	0	0	0.091	0.091	0	0	0	0.091	0.545	0.182	0.545	0.182	0	0.091	0.091	0	0	0.091	0.364	0	0	0	0.091	0.182	0	0	0	0.091	0.545	0.273	0.364	0.273	0	0.091	0.091	0	0	0.091	0.273	0	0	0	0.091	0.182	0	0	0	0	0.455	0.273	0.273	0.182	0	0.091	0.091	0	0	0.091	0.273	0
57727023edc2cb3880bcfefa	Renaissance Art	Early Renaissance	Pietro Perugino	Christ Handing the Keys to St. Peter	1481-1482	https://use2-uploads8.wikiart.org/images/pietro-perugino/christ-handing-the-keys-to-st-peter-1482.jpg	https://www.wikiart.org/en/pietro-perugino/christ-handing-the-keys-to-st-peter-1482	https://www.wikiart.org/en/pietro-perugino	yes	face	1.70	0.100	0	0.100	0	0	0	0	0.500	0.100	0.600	0	0.200	0	0	0	0	0	0	0.700	0	0.200	0	0	0	0	0	0	0.300	0.100	0.500	0.100	0.200	0	0	0	0	0	0	0.600	0	0.100	0	0.200	0	0	0	0	0.400	0.100	0.500	0.200	0	0	0	0	0	0	0	0.600	0
5772842cedc2cb3880fd1c07	Modern Art	Art Informel	Willi Baumeister	Monturi with Red and Blue	1953	https://use2-uploads8.wikiart.org/images/willi-baumeister/monturi-with-red-and-blue-1953.jpg	https://www.wikiart.org/en/willi-baumeister/monturi-with-red-and-blue-1953	https://www.wikiart.org/en/willi-baumeister	yes	none	0.46	0	0	0.077	0	0.077	0.231	0	0	0.154	0.231	0.077	0.231	0	0.077	0	0	0	0.538	0	0.077	0	0	0.231	0	0	0.231	0	0	0.154	0.077	0	0.231	0.077	0.077	0	0.154	0	0.538	0.077	0	0	0	0.308	0	0	0.231	0.077	0	0	0.308	0.077	0.077	0	0.154	0	0	0	0.308	0	0
57727ffeedc2cb3880efda19	Modern Art	Expressionism	Tivadar Kosztka Csontvary	Teacher in Morocco	1908	https://use2-uploads1.wikiart.org/images/tivadar-kosztka-csontvary/teacher-in-morocco-1908.jpg	https://www.wikiart.org/en/tivadar-kosztka-csontvary/teacher-in-morocco-1908	https://www.wikiart.org/en/tivadar-kosztka-csontvary	yes	face	1.25	0	0	0.083	0.083	0	0	0	0	0.083	0.583	0	0.083	0	0	0.083	0	0.083	0.083	0.167	0	0	0	0.083	0.083	0	0	0	0	0.167	0.417	0	0.083	0	0	0.083	0	0	0.167	0.167	0	0	0	0.333	0	0	0	0	0	0.167	0.167	0.083	0.083	0	0	0	0	0	0.083	0.250	0
577283d7edc2cb3880fbee6c	Modern Art	Abstract Expressionism	Marcel Barbeau	Virgin Forest	1948	https://use2-uploads3.wikiart.org/images/marcel-barbeau/virgin-forest-1948.jpg	https://www.wikiart.org/en/marcel-barbeau/virgin-forest-1948	https://www.wikiart.org/en/marcel-barbeau	yes	none	0.31	0	0.077	0.077	0	0.154	0.077	0.462	0	0	0.077	0	0	0.077	0.077	0.077	0.077	0.077	0.462	0	0	0.077	0.154	0.077	0	0	0.154	0.385	0	0	0	0	0.154	0.154	0	0.154	0	0.077	0.385	0	0	0	0	0.308	0	0	0	0.077	0.077	0.462	0.231	0	0.077	0.077	0	0.077	0	0.077	0.231	0	0
57728204edc2cb3880f63d8a	Modern Art	Abstract Art	S. H. Raza	Clocher du Village	1958	https://use2-uploads1.wikiart.org/images/syed-haider-raza/clocher-du-village-1958.jpg	https://www.wikiart.org/en/s-h-raza/clocher-du-village-1958	https://www.wikiart.org/en/s-h-raza	yes	none	-0.18	0.012	0.167	0.167	0.060	0.048	0.143	0.310	0.012	0.036	0.024	0.012	0.060	0.167	0.083	0.226	0.036	0.036	0.321	0.036	0.012	0.012	0.155	0.119	0.024	0.071	0.190	0.369	0.012	0.036	0.024	0.012	0.060	0.155	0.083	0.190	0.071	0.024	0.333	0.036	0	0.086	0.029	0.214	0.014	0.014	0.029	0.029	0.043	0.414	0.171	0.086	0.186	0.014	0.029	0.014	0.014	0.014	0.057	0.143	0.043
57728228edc2cb3880f6c6a5	Modern Art	Post-Impressionism	Janos Tornyai	Wheatland with Woman of Shawl	1912	https://use2-uploads0.wikiart.org/images/janos-tornyai/wheatland-with-woman-of-shawl-1912.jpg	https://www.wikiart.org/en/janos-tornyai/wheatland-with-woman-of-shawl-1912	https://www.wikiart.org/en/janos-tornyai	yes	face	1.10	0	0	0	0	0	0	0.100	0.200	0.600	0.600	0	0.200	0	0.100	0.100	0	0	0.100	0.300	0	0	0	0	0.100	0	0	0.100	0.200	0.700	0.500	0	0.100	0.100	0	0.100	0	0	0.100	0.100	0	0.100	0	0.100	0	0	0.100	0.100	0.100	0.500	0.700	0.100	0.200	0.100	0.100	0	0	0	0	0.200	0
57728943edc2cb38800d2c83	Modern Art	Magic Realism	Pierre Roy	Boris Anrep in his Studio, 65 Boulevard Arago	1949	https://use2-uploads3.wikiart.org/images/pierre-roy/boris-anrep-in-his-studio-65-boulevard-arago-1949.jpg	https://www.wikiart.org/en/pierre-roy/boris-anrep-in-his-studio-65-boulevard-arago-1949	https://www.wikiart.org/en/pierre-roy	yes	face	1.70	0	0	0.200	0	0	0.100	0	0.100	0.200	0.100	0	0.100	0	0	0	0	0	0.300	0.700	0	0	0	0.300	0	0	0.100	0	0.100	0.200	0.100	0	0.100	0	0	0	0	0	0.300	0.600	0	0	0	0.200	0	0	0	0.100	0	0.100	0	0	0.200	0	0	0	0	0	0.100	0.400	0.200
57727f7bedc2cb3880ee1357	Modern Art	Cubism	Amadeo de Souza-Cardoso	Landscape	1912	https://use2-uploads8.wikiart.org/images/amadeo-de-souza-cardoso/landscape-1912.jpg	https://www.wikiart.org/en/amadeo-de-souza-cardoso/landscape-1912	https://www.wikiart.org/en/amadeo-de-souza-cardoso	yes	none	1.00	0	0	0.455	0	0	0	0	0	0.273	0.182	0.182	0.091	0	0	0	0	0	0.364	0.091	0	0	0	0.545	0	0	0	0	0	0.273	0.182	0.091	0.091	0	0	0	0	0	0.545	0.091	0	0	0	0.182	0	0	0	0	0	0.545	0	0.182	0.091	0	0	0	0	0	0.091	0.182	0
57727fb8edc2cb3880eecaef	Modern Art	Surrealism	Edward Weston	Dunes, Oceano	1936	https://use2-uploads1.wikiart.org/images/edward-weston/dunes-oceano-1936.jpg	https://www.wikiart.org/en/edward-weston/dunes-oceano-1936	https://www.wikiart.org/en/edward-weston	yes	none	1.60	0	0	0.200	0	0	0.100	0.200	0	0.400	0.100	0.100	0	0	0	0.400	0	0	0.100	0.100	0	0	0.100	0.100	0	0	0	0.200	0	0.100	0.100	0	0	0	0.100	0.300	0	0	0.200	0.100	0.100	0	0	0.300	0	0.100	0	0	0	0.700	0.200	0	0.100	0.100	0	0.100	0	0	0.100	0	0
577284e2edc2cb3880ff2f1e	Modern Art	Neo-Expressionism	Manuel Neri	Figure with Legs Crossed	1991	https://use2-uploads2.wikiart.org/images/manuel-neri/figure-with-legs-crossed-1991.jpg	https://www.wikiart.org/en/manuel-neri/figure-with-legs-crossed-1991	https://www.wikiart.org/en/manuel-neri	no	face	1.80	0.100	0	0.300	0	0	0	0	0	0	0.400	0	0.200	0	0	0	0	0	0	0.400	0.100	0	0	0.100	0	0.100	0	0	0	0.100	0.200	0	0.200	0	0	0.200	0.100	0	0.100	0.300	0.100	0	0	0.200	0	0	0.100	0	0	0.200	0.400	0	0.100	0	0	0	0.100	0	0.100	0.100	0.100
5772798fedc2cb3880dbc750	Renaissance Art	Northern Renaissance	Martin Schongauer	Ecce Homo	XV cent.	https://use2-uploads6.wikiart.org/images/martin-schongauer/ecce-homo.jpg	https://www.wikiart.org/en/martin-schongauer/ecce-homo	https://www.wikiart.org/en/martin-schongauer	yes	face	0.55	0	0.182	0	0	0	0.182	0.364	0.091	0.091	0.091	0.091	0.091	0.091	0.273	0.818	0.364	0	0.091	0.182	0	0	0.091	0	0	0.091	0.091	0.182	0.091	0.091	0.091	0.091	0.091	0	0.273	0.636	0.273	0	0	0.273	0	0.100	0.100	0.200	0	0	0.100	0	0	0	0	0.100	0.100	0	0	0	0.100	0	0.200	0	0.100
57728219edc2cb3880f6b0be	Post Renaissance Art	Neoclassicism	Vieira Portuense	S&#250;plica de In&#234;s de Castro	XVIII-XIX cent.	https://use2-uploads3.wikiart.org/images/vieira-portuense/s-plica-de-in-s-de-castro.jpg	https://www.wikiart.org/en/vieira-portuense/s-plica-de-in-s-de-castro	https://www.wikiart.org/en/vieira-portuense	yes	face	1.50	0	0	0.100	0	0	0.100	0.200	0	0.300	0	0.200	0	0	0.100	0.500	0.400	0	0.100	0.300	0	0	0	0.100	0	0	0.200	0.300	0	0.500	0	0.300	0	0	0	0.200	0.100	0	0.100	0.300	0	0	0	0.429	0	0	0	0	0	0	0.286	0	0	0	0.143	0.286	0.429	0	0.143	0.143	0
577283d0edc2cb3880fbe34c	Modern Art	Abstract Expressionism	Jock Macdonald	From a Riviera Window	1955	https://use2-uploads2.wikiart.org/images/jock-macdonald/from-a-riviera-window-1955.jpg	https://www.wikiart.org/en/jock-macdonald/from-a-riviera-window-1955	https://www.wikiart.org/en/jock-macdonald	yes	none	-0.60	0	0.100	0.400	0	0	0	0.200	0	0.100	0	0	0.100	0	0	0	0	0	0.500	0	0	0	0.100	0.400	0	0	0	0.100	0	0.100	0	0	0.100	0	0	0	0	0	0.600	0	0	0.100	0.100	0.400	0	0	0	0.100	0	0.400	0	0	0	0	0	0	0	0	0.200	0.100	0.100
5772812dedc2cb3880f3ad4d	Modern Art	Cubism	Louis Marcoussis	La Table	1927	https://use2-uploads0.wikiart.org/images/louis-marcoussis/la-table-1927.jpg	https://www.wikiart.org/en/louis-marcoussis/la-table-1927	https://www.wikiart.org/en/louis-marcoussis	yes	none	1.30	0	0	0.400	0	0	0	0	0	0	0.200	0.100	0.200	0	0	0	0	0.100	0.500	0.100	0	0.100	0	0.600	0	0	0	0	0.100	0.100	0.100	0	0.100	0	0	0	0	0	0.500	0	0	0.111	0	0.333	0	0.111	0	0	0	0	0.111	0	0.222	0	0	0	0	0	0	0	0.111
57727cd1edc2cb3880e5de05	Modern Art	Impressionism	Max Liebermann	Woman and Her Goats in the Dunes	1890	https://use2-uploads1.wikiart.org/images/max-liebermann/woman-with-goats.jpg	https://www.wikiart.org/en/max-liebermann/woman-with-goats	https://www.wikiart.org/en/max-liebermann	yes	face	1.30	0.200	0	0.100	0	0	0	0	0.100	0.200	0.700	0.100	0.100	0	0	0.200	0	0.100	0.100	0.300	0	0.200	0.100	0.100	0.100	0.100	0	0	0.100	0.300	0.700	0.100	0.100	0	0	0.100	0	0	0.100	0.100	0	0	0	0.100	0	0	0	0.100	0.100	0.300	0.600	0	0.100	0	0	0	0	0.100	0	0.300	0
577280f3edc2cb3880f30270	Modern Art	Neo-Expressionism	Nyoman Masriadi	Save the Land	1998	https://use2-uploads4.wikiart.org/images/nyoman-masriadi/save-the-land-1998.jpg	https://www.wikiart.org/en/nyoman-masriadi/save-the-land-1998	https://www.wikiart.org/en/nyoman-masriadi	yes	none	0.40	0	0	0.200	0.100	0.100	0.300	0.400	0	0	0.100	0	0.200	0	0	0.200	0	0.100	0.400	0	0	0	0	0.300	0	0.200	0.100	0.200	0	0	0.100	0	0	0.100	0	0.200	0.100	0.100	0.500	0	0	0.100	0	0.200	0.100	0	0.200	0.200	0.200	0.300	0.100	0.100	0.700	0.100	0.100	0	0.100	0	0	0.100	0
57726ea4edc2cb3880b7e54e	Post Renaissance Art	Realism	Jean-Francois Millet	Harvesters Resting	1850-1853	https://use2-uploads5.wikiart.org/images/jean-francois-millet/harvesters-resting-1853.jpg	https://www.wikiart.org/en/jean-francois-millet/harvesters-resting-1853	https://www.wikiart.org/en/jean-francois-millet	yes	face	1.80	0.100	0	0.100	0	0.100	0	0	0.100	0.800	0.600	0	0.100	0.100	0.100	0	0	0	0.100	0.300	0	0.100	0	0.100	0	0.200	0.100	0	0.200	0.500	0.200	0	0.100	0.100	0	0.100	0.200	0.100	0.100	0	0	0	0	0.100	0	0.100	0	0.100	0.100	0.500	0.200	0.100	0.300	0	0.100	0	0	0	0	0.100	0
577287c8edc2cb388008244b	Modern Art	Neo-Expressionism	Nathan Oliveira	Golden Head	1986	https://use2-uploads2.wikiart.org/images/nathan-oliveira/golden-head-1986.jpg	https://www.wikiart.org/en/nathan-oliveira/golden-head-1986	https://www.wikiart.org/en/nathan-oliveira	yes	face	-0.36	0	0	0.091	0	0	0.091	0.727	0	0	0.091	0	0	0.364	0.182	0.273	0.091	0	0.091	0.091	0	0	0	0.091	0	0	0.273	0.636	0	0	0.091	0	0	0.091	0.091	0.364	0.091	0	0	0	0	0	0	0.273	0	0	0.091	0	0	0.364	0	0	0.182	0	0	0	0	0	0.091	0.364	0.091
5772857fedc2cb38800120d4	Post Renaissance Art	Romanticism	John Hoppner	Mary Robinson as Perdita	1782	https://use2-uploads3.wikiart.org/images/john-hoppner/mary-robinson-as-perdita-1782.jpg	https://www.wikiart.org/en/john-hoppner/mary-robinson-as-perdita-1782	https://www.wikiart.org/en/john-hoppner	yes	face	2.22	0.060	0.015	0.075	0.104	0.015	0.015	0.015	0.045	0.313	0.149	0.149	0.254	0	0	0	0	0.015	0.030	0.612	0	0.060	0.015	0.090	0.090	0	0.015	0	0.090	0.313	0.060	0.149	0.164	0	0	0.015	0	0.015	0.015	0.642	0	0.061	0	0.303	0.061	0.015	0.015	0.015	0.045	0.182	0.106	0.136	0.045	0.015	0	0.015	0	0	0.136	0.303	0.015
57727b73edc2cb3880e18b92	Post Renaissance Art	Realism	Fyodor Vasilyev	Rye	1870	https://use2-uploads7.wikiart.org/images/fyodor-vasilyev/rye.jpg	https://www.wikiart.org/en/fyodor-vasilyev/rye	https://www.wikiart.org/en/fyodor-vasilyev	yes	none	1.91	0	0	0.091	0	0	0	0	0	0.545	0.273	0.091	0.182	0	0	0.182	0	0	0.091	0.182	0	0	0	0	0	0	0	0	0	0.727	0.273	0.091	0.182	0	0	0.091	0	0	0	0.091	0	0	0	0.091	0	0	0.091	0	0	0.182	0.182	0.091	0.091	0	0	0	0	0	0	0.091	0.182
57727d89edc2cb3880e7e8d7	Renaissance Art	High Renaissance	Andrea Solario	The Lute Player	XV-XVI cent.	https://use2-uploads0.wikiart.org/images/andrea-solario/the-lute-player.jpg	https://www.wikiart.org/en/andrea-solario/the-lute-player	https://www.wikiart.org/en/andrea-solario	yes	face	1.70	0.200	0	0.100	0.100	0	0	0	0.100	0.900	0.300	0.100	0.200	0	0	0	0	0.100	0.100	0.300	0	0.200	0	0.200	0	0	0	0.100	0	0.700	0	0.100	0.300	0	0	0	0	0.100	0.100	0.200	0	0	0	0.200	0.100	0	0	0	0	0.700	0	0	0.100	0	0	0.100	0	0	0	0.100	0
57727759edc2cb3880d461ff	Post Renaissance Art	Romanticism	Vasily Tropinin	Portrait of Alexander Pushkin	1827	https://use2-uploads5.wikiart.org/images/vasily-tropinin/not_detected_241177.jpg	https://www.wikiart.org/en/vasily-tropinin/not_detected_241177	https://www.wikiart.org/en/vasily-tropinin	yes	face	1.77	0.077	0	0.077	0	0.077	0.077	0	0.231	0.231	0.308	0	0.231	0.077	0	0	0	0.077	0.077	0.615	0	0.154	0	0	0	0.077	0	0.077	0.154	0.231	0.231	0	0.077	0	0	0.077	0	0.077	0.077	0.615	0	0.077	0	0.308	0	0.077	0	0.077	0.077	0.077	0.154	0.077	0.077	0	0	0.077	0	0	0.077	0.538	0
57727696edc2cb3880d1f359	Renaissance Art	Early Renaissance	Filippo Lippi	Annunciation	1443	https://use2-uploads5.wikiart.org/images/filippo-lippi/annunciation.jpg	https://www.wikiart.org/en/filippo-lippi/annunciation	https://www.wikiart.org/en/filippo-lippi	yes	face	1.62	0.130	0.013	0.117	0.013	0	0	0.026	0.364	0.312	0.403	0.234	0.208	0	0.026	0.026	0	0.026	0.026	0.701	0	0.143	0	0.117	0.026	0	0.026	0.026	0.338	0.273	0.312	0.208	0.169	0.013	0.013	0.013	0	0.039	0.039	0.662	0	0.065	0	0.299	0.026	0.013	0	0.013	0.143	0.208	0.143	0.104	0.182	0.026	0	0.052	0	0.039	0.104	0.338	0.039
577285e4edc2cb388002632f	Modern Art	Pop Art	Allen Jones	Table	1969	https://use2-uploads1.wikiart.org/images/allen-jones/table-1969.jpg	https://www.wikiart.org/en/allen-jones/table-1969	https://www.wikiart.org/en/allen-jones	no	body	-0.09	0.091	0	0.273	0	0	0.182	0	0	0	0	0	0.091	0	0	0.091	0.364	0.091	0.182	0	0.091	0	0	0.273	0.091	0	0.182	0	0	0	0	0	0	0.091	0.091	0.182	0.455	0.091	0.182	0	0.091	0	0	0.364	0	0	0	0	0	0	0.091	0	0	0	0	0.091	0.182	0	0.091	0.091	0.182
57726ecdedc2cb3880b8857f	Modern Art	Post-Impressionism	Paul Gauguin	The Seed of the Areoi	1892	https://use2-uploads0.wikiart.org/images/paul-gauguin/the-seed-of-the-areoi-1892.jpg	https://www.wikiart.org/en/paul-gauguin/the-seed-of-the-areoi-1892	https://www.wikiart.org/en/paul-gauguin	yes	face	0.85	0.154	0.077	0.154	0	0	0.077	0	0.154	0.538	0.385	0.077	0.385	0	0	0.077	0	0	0	0.385	0	0.154	0	0.154	0	0.077	0	0	0	0.538	0.385	0.231	0.308	0	0.077	0	0.077	0	0.077	0.154	0	0.154	0	0.154	0	0.077	0.077	0.077	0.077	0.154	0.231	0.154	0	0	0	0.077	0	0	0.154	0.154	0.077
5772845fedc2cb3880fdc0e9	Modern Art	Post-Impressionism	Santiago Rusinol	Terraced Garden in Mallorca	1911	https://use2-uploads1.wikiart.org/images/santiago-rusinol/terraced-garden-in-mallorca-1911.jpg	https://www.wikiart.org/en/santiago-rusinol/terraced-garden-in-mallorca-1911	https://www.wikiart.org/en/santiago-rusinol	yes	none	2.60	0	0	0	0	0	0	0	0	0.700	0.500	0	0.200	0	0	0	0	0	0	0.200	0	0	0	0.100	0	0	0	0	0.100	0.400	0.400	0	0.300	0	0	0	0	0	0	0.200	0	0	0	0.100	0	0	0	0	0	0.700	0.300	0.100	0	0	0	0	0	0	0.100	0.100	0
59839e9cedc2c9658c2f54cd	Modern Art	Lyrical Abstraction	Li CHEVALIER	Arrachement	XX cent.	https://use2-uploads3.wikiart.org/00143/images/li-chevalier/arrachement.jpg	https://www.wikiart.org/en/li-chevalier/arrachement	https://www.wikiart.org/en/li-chevalier	yes	none	0.50	0	0.083	0.083	0	0.167	0.083	0.250	0.083	0.167	0	0	0.083	0.250	0	0.167	0.083	0	0.250	0	0.083	0	0.083	0.167	0	0.083	0.250	0.417	0.083	0.083	0	0	0	0.083	0.083	0.083	0	0	0.333	0	0.083	0.100	0.200	0.400	0	0.100	0	0.100	0	0.100	0	0	0.200	0	0.100	0	0	0	0.200	0.100	0
57727043edc2cb3880bd8d6a	Post Renaissance Art	Realism	Camille Corot	Souvenir of Mortefontaine	1864	https://use2-uploads5.wikiart.org/images/camille-corot/souvenir-of-mortefontaine-1864.jpg	https://www.wikiart.org/en/camille-corot/souvenir-of-mortefontaine-1864	https://www.wikiart.org/en/camille-corot	yes	face	2.10	0	0	0	0	0	0.100	0	0.100	0.800	0.500	0.300	0.200	0	0	0	0	0	0	0.100	0	0	0	0	0	0	0	0.100	0.100	0.900	0.400	0.300	0.200	0	0	0	0	0	0	0	0	0	0	0.333	0	0	0	0	0.222	0.222	0.111	0	0	0	0	0.111	0	0	0.111	0	0
577281caedc2cb3880f59ad8	Post Renaissance Art	Neoclassicism	Gheorghe Tattarescu	February 11th, 1866 - The Modern Romania	1866	https://use2-uploads5.wikiart.org/images/gheorghe-tattarescu/february-11th-1866-the-modern-romania-1866.jpg	https://www.wikiart.org/en/gheorghe-tattarescu/february-11th-1866-the-modern-romania-1866	https://www.wikiart.org/en/gheorghe-tattarescu	yes	face	1.50	0	0	0.167	0.083	0	0	0	0.083	0.333	0.167	0	0.250	0	0	0	0	0.083	0.083	0.750	0	0	0	0.167	0.083	0	0	0	0.167	0.500	0.250	0	0.167	0	0	0	0	0	0.083	0.583	0	0	0	0.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083	0.333	0.083
577287c4edc2cb3880081d4b	Renaissance Art	Northern Renaissance	Nicholas Hilliard	Elizabeth I - The Pelican Portrait	1575	https://use2-uploads7.wikiart.org/images/nicholas-hilliard/elizabeth-i-the-pelican-portrait-1575.jpg	https://www.wikiart.org/en/nicholas-hilliard/elizabeth-i-the-pelican-portrait-1575	https://www.wikiart.org/en/nicholas-hilliard	yes	face	1.64	0	0	0.091	0.364	0	0	0	0.091	0.182	0.091	0.091	0.273	0	0	0	0	0	0.091	0.455	0.091	0	0	0	0.273	0	0	0	0.091	0.182	0.091	0	0.273	0	0	0	0	0	0	0.364	0.091	0	0	0	0.273	0	0	0	0	0.182	0.091	0.182	0.182	0	0	0	0	0	0	0.455	0.091
57728736edc2cb388006b3a6	Modern Art	Abstract Expressionism	William Turnbull	Head	1953	https://use2-uploads5.wikiart.org/images/william-turnbull/head-1953.jpg	https://www.wikiart.org/en/william-turnbull/head-1953	https://www.wikiart.org/en/william-turnbull	yes	none	-0.30	0	0	0.200	0	0.100	0.200	0.100	0	0	0	0	0	0.200	0.100	0.400	0.100	0.100	0.200	0	0	0	0	0.300	0	0	0	0.200	0	0	0	0	0	0.300	0.100	0.400	0.100	0	0.400	0	0	0.100	0	0.100	0	0	0	0	0	0	0.100	0	0.100	0	0	0.100	0	0	0.300	0	0.300
577278cfedc2cb3880d93a9e	Renaissance Art	High Renaissance	Vittore Carpaccio	The Virgin Reading	1510	https://use2-uploads2.wikiart.org/images/vittore-carpaccio/the-virgin-reading-1510.jpg	https://www.wikiart.org/en/vittore-carpaccio/the-virgin-reading-1510	https://www.wikiart.org/en/vittore-carpaccio	yes	face	1.40	0.100	0	0.200	0	0	0	0	0	0.600	0.500	0.100	0.300	0	0	0	0	0	0.100	0.300	0	0.100	0	0.100	0	0	0	0	0	0.600	0.600	0.100	0.100	0	0	0	0	0	0.100	0.200	0	0	0	0.200	0	0	0	0	0	0.600	0.400	0.100	0.100	0	0	0	0	0	0.100	0.200	0
57727e83edc2cb3880eb0d2b	Renaissance Art	High Renaissance	Andrea Mantegna	Julius Caesar on a triumphal car	1490-1506	https://use2-uploads5.wikiart.org/images/andrea-mantegna/julius-caesar-on-a-triumphal-car-1506.jpg	https://www.wikiart.org/en/andrea-mantegna/julius-caesar-on-a-triumphal-car-1506	https://www.wikiart.org/en/andrea-mantegna	yes	face	1.82	0.091	0.091	0.091	0.091	0	0	0.273	0.091	0.364	0.091	0	0.182	0	0.091	0	0.091	0.091	0	0.455	0	0.091	0	0.182	0.091	0.091	0.091	0.182	0.091	0.364	0	0	0.182	0.091	0	0.091	0	0	0	0.455	0	0.091	0	0.273	0.091	0	0	0.091	0.182	0.182	0.091	0	0.273	0	0	0	0	0.091	0.091	0.273	0
577281a6edc2cb3880f510b1	Modern Art	Cubism	Lyonel Feininger	Jesuiten III (Jesuits III)	1915	https://use2-uploads7.wikiart.org/images/lyonel-feininger/jesuiten-iii-jesuits-iii-1915.jpg	https://www.wikiart.org/en/lyonel-feininger/jesuiten-iii-jesuits-iii-1915	https://www.wikiart.org/en/lyonel-feininger	yes	face	1.00	0	0	0.100	0.300	0	0.100	0	0	0.400	0	0	0.100	0	0	0	0	0	0.300	0.100	0	0	0	0.100	0.400	0	0.100	0	0	0.400	0	0	0.200	0	0	0	0	0	0.300	0	0	0	0	0.111	0	0	0.111	0	0	0.222	0.222	0	0	0	0	0	0	0	0	0.333	0.111
577272d6edc2cb3880c69b39	Modern Art	Post-Impressionism	Paul Cezanne	Mont Sainte-Victoire	1895	https://use2-uploads5.wikiart.org/images/paul-cezanne/mont-sainte-victoire-3.jpg	https://www.wikiart.org/en/paul-cezanne/mont-sainte-victoire-3	https://www.wikiart.org/en/paul-cezanne	yes	none	1.54	0.029	0	0.087	0.029	0	0.029	0	0.101	0.652	0.232	0.029	0.290	0	0.014	0.029	0	0	0.101	0.188	0	0.043	0.014	0.116	0.014	0	0.014	0.014	0.072	0.580	0.275	0.043	0.261	0	0.014	0.029	0	0	0.058	0.101	0	0.046	0.015	0.231	0.031	0.031	0	0.031	0.046	0.231	0.123	0.015	0.108	0.015	0.015	0.031	0.015	0.015	0.046	0.308	0.046
57728a18edc2cb38800fd615	Post Renaissance Art	Romanticism	Charles Turner	Cyril Jackson	1811	https://use2-uploads3.wikiart.org/images/charles-turner/cyril-jackson-1811.jpg	https://www.wikiart.org/en/charles-turner/cyril-jackson-1811	https://www.wikiart.org/en/charles-turner	yes	face	0.82	0.091	0	0.091	0.455	0.091	0	0.091	0.091	0.455	0	0	0.091	0	0.091	0.091	0	0	0.091	0.364	0	0.091	0	0.182	0.364	0	0.091	0	0	0.273	0.091	0	0.091	0.091	0.091	0	0	0	0.091	0.364	0	0.091	0	0.273	0.273	0.091	0	0.091	0	0.273	0	0.091	0.091	0.091	0	0.091	0	0.091	0.182	0.091	0.091
